NEG_01_NEG,NEG_02_NEG,NEG_03_NEG,NEG_04_NEG,NEG_05_NEG,NEG_06_NEG,NEG_07_NEG,NEG_03_POS,NEG_04_POS,NEG_05_POS,NEG_06_POS,NEG_07_POS,NEG_01_HBD,NEG_02_HBD,NEG_03_HBD,NEG_04_HBD,NEG_05_HBD,NEG_06_HBD,NEG_07_HBD,NEG_03_HBA,NEG_04_HBA,NEG_05_HBA,NEG_06_HBA,NEG_07_HBA,NEG_02_ARC,NEG_03_ARC,NEG_04_ARC,NEG_05_ARC,NEG_06_ARC,NEG_07_ARC,NEG_02_HYP,NEG_03_HYP,NEG_04_HYP,NEG_05_HYP,NEG_06_HYP,NEG_07_HYP,POS_03_POS,POS_04_POS,POS_05_POS,POS_06_POS,POS_07_POS,POS_03_HBD,POS_04_HBD,POS_05_HBD,POS_06_HBD,POS_07_HBD,POS_03_HBA,POS_04_HBA,POS_05_HBA,POS_06_HBA,POS_07_HBA,POS_02_ARC,POS_03_ARC,POS_04_ARC,POS_05_ARC,POS_06_ARC,POS_07_ARC,POS_02_HYP,POS_03_HYP,POS_04_HYP,POS_05_HYP,POS_06_HYP,POS_07_HYP,HBD_03_HBD,HBD_04_HBD,HBD_05_HBD,HBD_06_HBD,HBD_07_HBD,HBD_02_HBA,HBD_04_HBA,HBD_05_HBA,HBD_06_HBA,HBD_07_HBA,HBD_02_ARC,HBD_03_ARC,HBD_04_ARC,HBD_05_ARC,HBD_06_ARC,HBD_07_ARC,HBD_02_HYP,HBD_03_HYP,HBD_04_HYP,HBD_05_HYP,HBD_06_HYP,HBD_07_HYP,HBA_03_HBA,HBA_04_HBA,HBA_05_HBA,HBA_06_HBA,HBA_07_HBA,HBA_03_ARC,HBA_04_ARC,HBA_05_ARC,HBA_06_ARC,HBA_07_ARC,HBA_01_HYP,HBA_03_HYP,HBA_04_HYP,HBA_05_HYP,HBA_06_HYP,HBA_07_HYP,ARC_01_ARC,ARC_02_ARC,ARC_03_ARC,ARC_04_ARC,ARC_05_ARC,ARC_06_ARC,ARC_07_ARC,ARC_02_HYP,ARC_03_HYP,ARC_04_HYP,ARC_05_HYP,ARC_06_HYP,ARC_07_HYP,HYP_01_HYP,HYP_02_HYP,HYP_03_HYP,HYP_04_HYP,HYP_05_HYP,HYP_06_HYP,HYP_07_HYP,WBN_GC_L_0.25,WBN_GC_H_0.25,WBN_GC_L_0.50,WBN_GC_H_0.50,WBN_GC_L_0.75,WBN_GC_H_0.75,WBN_GC_L_1.00,WBN_GC_H_1.00,WBN_EN_L_0.25,WBN_EN_H_0.25,WBN_EN_L_0.50,WBN_EN_H_0.50,WBN_EN_L_0.75,WBN_EN_H_0.75,WBN_EN_L_1.00,WBN_EN_H_1.00,WBN_LP_L_0.25,WBN_LP_H_0.25,WBN_LP_L_0.50,WBN_LP_H_0.50,WBN_LP_L_0.75,WBN_LP_H_0.75,WBN_LP_L_1.00,WBN_LP_H_1.00,XLogP,PSA,NumRot,NumHBA,NumHBD,MW,BBB,BadGroup,Outcome
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4872,1.7772,-1.9734,2.471,-2.7602,3.2942,-3.5959,4.1668,-0.7992,1.3884,-1.6378,2.2291,-2.511,3.1288,-3.3993,4.0453,-1.0307,1.1447,-1.8333,2.0276,-2.7042,2.9399,-3.5932,3.8623,4.528,72.78,3,3,0,322.412,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.3641,1.884,-2.4813,2.3504,-2.7144,3.0176,-3.1866,3.7688,-0.7752,1.2277,-1.5628,1.8715,-2.3553,2.6285,-3.1501,3.4243,-0.8539,1.0654,-1.5182,1.8594,-2.2778,2.6684,-3.0605,3.4831,2.873,64.63,7,5,1,291.347,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1608,1.7701,-2.3058,2.1942,-2.6195,2.9358,-3.1305,3.7588,-0.7855,2.3346,-1.5794,2.4615,-2.3766,2.8422,-3.1753,3.6397,-0.8418,1.1202,-1.4989,1.9538,-2.2256,2.8008,-3.0069,3.6537,3.08,63.68,6,5,0,327.311,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.4164,2.0869,-2.5398,2.4888,-2.7865,3.0705,-3.2385,3.7707,-0.7819,1.2129,-1.571,1.8433,-2.3634,2.6105,-3.1575,3.4204,-0.8262,1.109,-1.4906,1.9195,-2.2286,2.7397,-3.0015,3.5644,3.6,55.76,6,4,1,272.3,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5353,1.4322,-1.8553,1.9013,-2.3215,2.5393,-3.0246,3.2825,-0.7545,1.2151,-1.5157,1.8231,-2.2794,2.5263,-3.0445,3.2746,-0.8385,1.0516,-1.4901,1.8127,-2.1913,2.5862,-2.927,3.3649,1.532,71.47,6,3,1,223.297,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7619,2.1632,-1.8999,2.5965,-2.2904,3.115,-3.0525,3.7685,-0.7817,2.3807,-1.5702,2.6175,-2.3618,2.9921,-3.155,3.4943,-0.8262,1.1053,-1.4905,1.9067,-2.2268,2.7151,-2.9965,3.5265,3.135,46.53,6,3,1,266.19,1,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.3557,2.047,-2.493,2.4983,-3.032,3.2509,-3.7582,4.1083,-0.85,1.3216,-1.7314,2.1237,-2.6247,3.0136,-3.5234,3.9277,-0.8716,1.1525,-1.697,2.0681,-2.5826,2.9944,-3.4808,3.9243,3.099,65.74,5,4,0,276.288,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.137,1.5803,-2.3843,2.1433,-2.7899,2.9824,-3.6239,3.8859,-0.7822,1.5136,-1.5737,2.3561,-2.375,3.2416,-3.188,4.1468,-1.0762,1.1548,-1.9023,2.0379,-2.7465,2.9438,-3.5981,3.8606,4.324,106.74,3,2,0,342.401,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.386,1.5813,-2.5259,2.3103,-2.791,3.1345,-3.251,3.9854,-0.7961,1.2776,-1.6084,2.015,-2.4257,2.8542,-3.2453,3.7218,-0.8478,1.0874,-1.5805,1.9405,-2.3823,2.8144,-3.1956,3.6953,3.155,55.84,3,5,0,323.348,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5066,1.4388,-1.8808,2.0474,-2.4251,2.8277,-3.1163,3.6372,-0.7903,1.227,-1.5908,1.8681,-2.395,2.6323,-3.201,3.4401,-0.8286,1.0742,-1.5172,1.8826,-2.2885,2.7052,-3.0834,3.5326,3.109,40.54,4,3,1,245.322,1,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0507,1.7922,-2.1895,2.3933,-2.5906,3.159,-3.2922,3.9702,-0.6844,1.4415,-1.4613,2.2088,-2.2714,3.0384,-3.0949,3.8861,-1.0146,1.0707,-1.7436,1.8808,-2.5422,2.7216,-3.3621,3.5741,2.1,130.98,5,3,1,308.367,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3666,2.087,-2.4804,2.514,-2.6913,3.3102,-3.1088,4.1382,-0.7815,2.3515,-1.5729,2.5631,-2.376,3.0659,-3.1867,3.7828,-0.8261,1.1211,-1.4891,1.961,-2.2667,2.8112,-3.0855,3.6646,3.906,46.53,4,3,1,300.207,1,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4764,1.515,-1.8399,2.1383,-2.4466,2.9124,-3.1533,3.7318,-0.7855,1.2749,-1.5794,1.9856,-2.3766,2.7896,-3.1753,3.6235,-0.8451,1.1152,-1.5097,1.943,-2.2374,2.7855,-3.0069,3.6347,1.28,79.37,7,5,1,323.352,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4371,1.615,-1.823,2.1231,-2.4589,2.796,-3.1766,3.5418,-0.708,1.2425,-1.4564,1.9298,-2.2238,2.7006,-2.9988,3.4949,-0.8844,1.0145,-1.5969,1.7844,-2.3519,2.5784,-3.1212,3.3816,0.722,54.88,4,2,1,213.24,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3984,1.8834,-2.5269,2.343,-2.7926,3.0695,-3.2656,3.8823,-0.7845,1.2245,-1.5871,1.9151,-2.3959,2.729,-3.2076,3.5715,-0.8232,1.0583,-1.5552,1.8894,-2.3503,2.7384,-3.1573,3.5929,2.841,71.06,7,6,0,330.336,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5176,1.31,-2.044,2.0839,-2.7374,2.9856,-3.5035,3.9151,-0.7868,1.4817,-1.6034,2.3295,-2.4295,3.2439,-3.2603,4.1788,-0.6103,1.3968,-1.3959,2.291,-2.218,3.2291,-3.0487,4.177,3.984,86.97,4,1,0,278.406,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2988,1.8731,-2.5556,2.3555,-2.9574,3.116,-3.5105,3.9762,-0.8148,1.315,-1.6393,2.1192,-2.4684,3.008,-3.3001,3.9193,-0.8256,1.3211,-1.502,2.1927,-2.2747,3.1073,-3.0927,4.0299,4.62,61.44,4,3,0,348.152,1,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3657,2.0468,-2.4846,2.4711,-2.7181,2.9907,-3.1678,3.6287,-0.7611,1.2297,-1.5339,1.8675,-2.3107,2.6142,-3.0893,3.4032,-0.8558,1.0611,-1.5233,1.8417,-2.2595,2.6412,-3.0251,3.4487,2.293,73.86,9,6,1,315.325,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4088,1.6355,-2.5352,2.1479,-2.7823,2.7799,-3.224,3.5158,-0.762,1.2211,-1.5357,1.865,-2.313,2.6191,-3.0919,3.4081,-1.0052,1.0968,-1.6264,1.8789,-2.3043,2.6779,-3.0145,3.483,2.825,51.22,6,3,1,304.777,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3672,2.1767,-2.4875,2.3063,-2.7402,2.9624,-3.2992,3.7544,-0.8021,1.2206,-1.6085,1.8724,-2.4163,2.661,-3.2247,3.4881,-0.8566,1.0933,-1.5577,1.9178,-2.3311,2.7524,-3.1158,3.5918,3.532,56.79,5,5,1,313.353,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.2629,2.2486,-2.3829,2.5735,-2.6285,3.1107,-3.0608,3.8877,-0.7118,1.2696,-1.4474,1.9891,-2.1933,2.8152,-2.9443,3.6668,-0.8471,1.0062,-1.543,1.8491,-2.2709,2.7084,-3.0111,3.5725,1.395,113.18,8,7,1,314.363,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3977,1.6111,-2.5246,2.185,-2.7616,2.9488,-3.3597,3.7657,-0.7817,1.4394,-1.5807,2.1778,-2.3863,2.9862,-3.1954,3.8214,-0.8489,1.1037,-1.5791,1.9243,-2.3602,2.7745,-3.1585,3.634,3.301,44.12,3,2,0,264.712,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3641,1.4767,-2.6249,2.097,-3.0176,2.8511,-3.5009,3.639,-0.6801,1.3073,-1.3872,2.0216,-2.1083,2.8026,-2.8369,3.609,-0.897,1.0468,-1.5929,1.8448,-2.3347,2.667,-3.0894,3.494,1.169,62.47,3,3,0,272.308,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2703,1.212,-1.8978,1.9915,-2.7128,2.8746,-3.553,3.7787,-0.7876,1.5794,-1.5851,2.4473,-2.3882,3.3368,-3.1963,4.2372,-1.0738,1.2837,-1.8937,2.117,-2.732,3.0101,-3.5789,3.9164,4.298,63.58,4,3,0,327.409,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.486,1.4271,-1.865,2.0439,-2.4738,2.8976,-3.2403,3.7798,-0.7845,1.3172,-1.5983,2.1087,-2.4207,2.9746,-3.2467,3.8606,-0.8512,1.1434,-1.5506,2.0277,-2.3393,2.9251,-3.158,3.8258,1.398,66.06,1,3,0,229.239,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3644,1.7448,-2.4832,2.2173,-2.7247,2.8819,-3.2131,3.6521,-0.7675,1.4442,-1.5414,2.1775,-2.3187,2.9664,-3.0978,3.7783,-0.6407,1.1172,-1.3408,1.9355,-2.0941,2.7686,-2.8663,3.6083,3.995,48.15,4,1,0,252.273,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4307,1.9229,-2.5555,2.4825,-3.0311,3.2557,-3.7544,4.124,-0.8501,1.3209,-1.7326,2.1255,-2.6268,3.0197,-3.5264,3.9383,-0.8716,1.1593,-1.6975,2.0776,-2.584,3.008,-3.483,3.9421,4.456,39.44,2,2,0,278.735,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.3977,1.4765,-2.5247,2.1011,-2.7602,2.8743,-3.2243,3.6804,-0.7815,1.2301,-1.5794,1.8857,-2.3829,2.6594,-3.189,3.47,-0.8346,1.1008,-1.5365,1.9014,-2.306,2.7213,-3.0981,3.5475,4.357,29.54,5,3,0,295.81,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4603,1.1994,-2.0568,2.0294,-2.7496,2.9188,-3.5466,3.8228,-0.8304,1.5375,-1.6866,2.3662,-2.5522,3.2198,-3.4223,4.0915,-1.0769,1.1382,-1.8943,2.0262,-2.7249,2.9328,-3.5634,3.8462,2.666,85.26,3,3,1,316.386,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3549,1.5235,-2.6121,2.0943,-2.9987,2.829,-3.4719,3.6283,-0.7556,1.4769,-1.5214,2.2481,-2.2934,3.0644,-3.0693,3.8974,-0.7034,1.0704,-1.4517,1.8961,-2.2227,2.7441,-3.0013,3.5979,2.476,81.9,4,2,2,255.281,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4331,1.6215,-1.7944,2.1471,-2.5909,2.8748,-3.4088,3.6817,-0.7753,1.562,-1.5639,2.3953,-2.359,3.2405,-3.1586,4.0907,-1.0811,1.0602,-1.9022,1.8549,-2.7334,2.6745,-3.5685,3.5083,-0.003,100.88,4,6,2,243.288,0,0,Inactive
